context,love,like,hate,date,help,dist_General Distortion,dist_No Distortion,dist_Labeling,dist_Magnification,dist_Fortune-telling,dist_Personalization,dist_Mind Reading,dist_Mental filter,dist_Emotional Reasoning,dist_Overgeneralization,dist_All-or-nothing thinking,dist_Should statements
 helloim in a difficult situation and ont know what to do well i met this guy a month ago and we have been talking we got into some deep questions and he asked me if i liked him,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
and i asked him if he likes me,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i said sure…but what i dont understand why would he hang out with me before and he kissed me,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
and he said he liked me and all but when his sister asks who i am he just totally tells me he doesnt like me and now he barely texts me anymore when we talked all the time before i had saw him the halloween night with his sister and he just looks at me with the biggest grin on his face and i texted him and he never replied back until after he left his sisters house he even showed me before his sister had gotten into this that he liked me you could just tell and now he supposively has a girl that he spends all his time with after work and he dont text me barely,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
and he said he liked me and all but when his sister asks who i am he just totally tells me he doesnt like me and now he barely texts me anymore when we talked all the time before i had saw him the halloween night with his sister and he just looks at me with the biggest grin on his face and i texted him and he never replied back until after he left his sisters house he even showed me before his sister had gotten into this that he liked me you could just tell and now he supposively has a girl that he spends all his time with after work and he dont text me barely,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
and he said he liked me and all but when his sister asks who i am he just totally tells me he doesnt like me and now he barely texts me anymore when we talked all the time before i had saw him the halloween night with his sister and he just looks at me with the biggest grin on his face and i texted him and he never replied back until after he left his sisters house he even showed me before his sister had gotten into this that he liked me you could just tell and now he supposively has a girl that he spends all his time with after work and he dont text me barely,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have been getting hit by my dad for as long as I can remember It has been a really long time He really ruins my life I am so scared to be in my own house He abuses me physically and mentally He punches with full force he gives me bruises marks that last until the next day he hits me with the belt and today he threatened to break my neck He almost strangled me I don’t love him at all I have no respect for him and he means nothing to me We don’t have a good relationship I don’t tell him anything Even if I don’t do anything wrong he will find a way to make it seem like I did do something wrong and yell and me and hit me I can’t take it anymore Last week I almost told my school I really want to but I’m scared because I still have to deal with living with him until I am a legal adult I have pictures of it the marks and bruises he has given me I lock myself in the bathroom whenever I get into fights with him or he hits me,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have been getting hit by my dad for as long as I can remember It has been a really long time He really ruins my life I am so scared to be in my own house He abuses me physically and mentally He punches with full force he gives me bruises marks that last until the next day he hits me with the belt and today he threatened to break my neck He almost strangled me I don’t love him at all I have no respect for him and he means nothing to me We don’t have a good relationship I don’t tell him anything Even if I don’t do anything wrong he will find a way to make it seem like I did do something wrong and yell and me and hit me I can’t take it anymore Last week I almost told my school I really want to but I’m scared because I still have to deal with living with him until I am a legal adult I have pictures of it the marks and bruises he has given me I lock myself in the bathroom whenever I get into fights with him or he hits me,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
He really ruins my life If he weren’t in my life it would be amazing I can’t be with him anymore He is the worst father a kid could have Please help me,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
From a young woman in Australia: I care little about people other than immediate family and my partner I’m very possessive of people and get angry (internally) if they show interest in/preference to others This applies most to “friends” (they would call me a friend but I don’t consider them that),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
From a young woman in Australia: I care little about people other than immediate family and my partner I’m very possessive of people and get angry (internally) if they show interest in/preference to others This applies most to “friends” (they would call me a friend but I don’t consider them that),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I’ve been dating this guy for 2 years When he is “on” it is great We are able to talk about any subject and have lots of fun and what appears to be a deep connection – we talk about serious subjects philosophies growth the meaning of life,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
I’ve been dating this guy for 2 years When he is “on” it is great We are able to talk about any subject and have lots of fun and what appears to be a deep connection – we talk about serious subjects philosophies growth the meaning of life,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
etc It’s very engaging This goes on for a few months and then suddenly he turns “off” One day I wake up and we are not connecting at the “normal” pace (ie daily phone calls a few texts or plans for in person contact),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
he felt I abandoned him (I had some trips,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
and so I was out of town) he was nervous that I’d reject some of his behavior that he’d been hiding (he smokes occasionally),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
He prefers their company to that of people I don’t even know if he has friends He certainly avoids his college peers He has dinner alone and goes to sleep early (I bet it is only to avoid us too),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My friend is sad a lot because she is alone and doesn’t have a boyfriend She always belittles herself and says she isn’t good enough At first I told her to be patient and focus on bettering herself and she would find someone soon I now see that she is looking for someone else to be her main source of happiness After pointing out to her what she was doing I then told her that she can’t love anyone else until she learns to love herself To which she responded “I can’t love myself I don’t know how to” How can I help her?,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My friend is sad a lot because she is alone and doesn’t have a boyfriend She always belittles herself and says she isn’t good enough At first I told her to be patient and focus on bettering herself and she would find someone soon I now see that she is looking for someone else to be her main source of happiness After pointing out to her what she was doing I then told her that she can’t love anyone else until she learns to love herself To which she responded “I can’t love myself I don’t know how to” How can I help her?,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My friend is sad a lot because she is alone and doesn’t have a boyfriend She always belittles herself and says she isn’t good enough At first I told her to be patient and focus on bettering herself and she would find someone soon I now see that she is looking for someone else to be her main source of happiness After pointing out to her what she was doing I then told her that she can’t love anyone else until she learns to love herself To which she responded “I can’t love myself I don’t know how to” How can I help her?,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
We never got a long as kids because I was raised separately as a child She lived with 4 other of my siblings and I lived with an aunt of mine with her child till I was 10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
but I think I’m in love with an old time friend and I do not know what to do I’m torn about this I care about both so much please help my what can I do to know what the right choice will be ???,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
From a teen in Canada:  me and my boyfriend have been dating for 17 years both 18 years old so our relationship is very good dispute the arguments and a 4 month break from each other to sort out our life because we are at the age where the decisions we make are ever lasting,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
From a teen in Canada:  me and my boyfriend have been dating for 17 years both 18 years old so our relationship is very good dispute the arguments and a 4 month break from each other to sort out our life because we are at the age where the decisions we make are ever lasting,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
From a teen in Canada:  me and my boyfriend have been dating for 17 years both 18 years old so our relationship is very good dispute the arguments and a 4 month break from each other to sort out our life because we are at the age where the decisions we make are ever lasting,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
From a teen in Canada:  me and my boyfriend have been dating for 17 years both 18 years old so our relationship is very good dispute the arguments and a 4 month break from each other to sort out our life because we are at the age where the decisions we make are ever lasting,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
I’ve never had sex with underage girls cause i also like 20-28 yo women but mostly i like teen girls age range 14-19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I like %80 teenage girls(14-19) and %20 adult women (20 and up),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
From a teen in the US: I’m a 14 year old girl and I feel like I’m not attracted to straight guys I’m only attracted to gay guys I’ve had boyfriends but it’s not normal I like them,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
and I felt like that’s what I liked I just don’t know what to do,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I was abused physically mentally and emotionally by my mother for the majority of my life I’ve recently left the situation and am now worried I have (a few) gaps in my memory remember things happening but like I was a passenger in my own body and have heard voices from a small child a grown woman a teenage boy amongst my own They’re like fragments or me but not at the same time because they’re not me if that makes any sense I don’t know what to do Am I broken?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have a room there and everything she says because she doesn’t trust me and she doesn’t feel safe around me when she’s literally thrown stuff at my head called the cops on me and everything Living with my dad may be sucky but it’s a hell of a lot better than sleeping on the floor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I do care very deeply for some people and I love helping my loved ones and making their lives better,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
He told me he had only talked to one girl (I saw conversations with multiple women) and only because she had mental issues After that he stopped talking to them online yet still kept playing video games He was supposed to find a new job since his PT job slowly stopped making him any money yet he wasn’t able to (or didn’t even try) find one within the past 6-7months He plays his computer games around 10 hours a day goes to bed at 3-5am pretty much every day spends money (that I’m trying to save) on his games and ignores everything around the house Whenever I try to confront him about something he gets very upset calls me names like “b*tch” “idiot” and just yells at me Whenever I find out he lied to me about something it’s the same – starts to yell at me starts to throw things hit himself calls me names and sometimes blames it on me Then he always apologizes and tells me how much he loves me and that I’m his everything Now he is supposed to go back to school starting in two weeks but every time I asked him to show me his log in schedule or just something he gets upset and his log in magically doesn’t workI looked at his school email and saw many emails from his school counselors telling him that he was late to sign up and can only sign up for summer semester at this point He also lied to them why he dropped out of school a year ago and said it was because of his dad’s illness (even though his dad is perfectly fine)I don’t have anyone to talk to since I moved from a different country to be with him,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hello there I am a 34-year-old male happily married with kids I love my kids and i love kids in general and have always been affectionate towards kids and infants in general I have observed that in the recent past (since 3 – 4 years),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hello there I am a 34-year-old male happily married with kids I love my kids and i love kids in general and have always been affectionate towards kids and infants in general I have observed that in the recent past (since 3 – 4 years),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Apart from these infants i don’t have this feeling for any other infant in the world I like children and infants in general and do not have any bad feelings for anyone else My relationship with my wife’s sister is very good and i do not have any problem with my wife’s sister or her husband and we enjoy a warm family relationship however i do not like my wife’s brother as such,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Apart from these infants i don’t have this feeling for any other infant in the world I like children and infants in general and do not have any bad feelings for anyone else My relationship with my wife’s sister is very good and i do not have any problem with my wife’s sister or her husband and we enjoy a warm family relationship however i do not like my wife’s brother as such,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Apart from these infants i don’t have this feeling for any other infant in the world I like children and infants in general and do not have any bad feelings for anyone else My relationship with my wife’s sister is very good and i do not have any problem with my wife’s sister or her husband and we enjoy a warm family relationship however i do not like my wife’s brother as such,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Apart from these infants i don’t have this feeling for any other infant in the world I like children and infants in general and do not have any bad feelings for anyone else My relationship with my wife’s sister is very good and i do not have any problem with my wife’s sister or her husband and we enjoy a warm family relationship however i do not like my wife’s brother as such,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
