id,text_id,context,subject,relation,object,negated,dominant_distortion,secondary_distortion,relation_text,relation_cluster,relation_cluster_label,Dominant Distortion,Secondary Distortion (Optional)
178,1028,Okay before I start I’m 20yrs old living with my mother and father and 4 other siblings As far back as I can remember he constantly abused me mentally and physically to the point I’m traumatized and scared all over my body espically my face I don’t want to turn to the police because he is only like that with me alone he is a great father to my siblings However when it comes to me he hates me,he,abuse,point,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
179,1028,Okay before I start I’m 20yrs old living with my mother and father and 4 other siblings As far back as I can remember he constantly abused me mentally and physically to the point I’m traumatized and scared all over my body espically my face I don’t want to turn to the police because he is only like that with me alone he is a great father to my siblings However when it comes to me he hates me,he,abuse,face,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
180,1028,Okay before I start I’m 20yrs old living with my mother and father and 4 other siblings As far back as I can remember he constantly abused me mentally and physically to the point I’m traumatized and scared all over my body espically my face I don’t want to turn to the police because he is only like that with me alone he is a great father to my siblings However when it comes to me he hates me,he,hate,me,False,No Distortion,,hate,1,Supportive Actions,No Distortion,
181,1028,and indeed he abused me to the point I blanked out and passed out and became crippled for a while I would move out but I don’t have the money for that nor do I have the job Whenever I get I job,he,abuse,me,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
182,1028,and indeed he abused me to the point I blanked out and passed out and became crippled for a while I would move out but I don’t have the money for that nor do I have the job Whenever I get I job,he,abuse,point,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
183,1032,I’m 18 years old and preparing to go to university for psychiatry I have asthma eczema ADD and something that seems similar to restless legs syndrome As I was taking a course on psychiatric disorders I started to notice that a lot of the things associated with OCD applied to me I may be just a hypochondriac or something but I was hoping you could help me with that,you,help,me,False,No Distortion,,help,0,Negative Affect / Conflict Emotion,No Distortion,
184,1032,I’m 18 years old and preparing to go to university for psychiatry I have asthma eczema ADD and something that seems similar to restless legs syndrome As I was taking a course on psychiatric disorders I started to notice that a lot of the things associated with OCD applied to me I may be just a hypochondriac or something but I was hoping you could help me with that,you,help,that,False,No Distortion,,help,0,Negative Affect / Conflict Emotion,No Distortion,
185,1035,I have been dating my boyfriend for 7 months now and everything started out fine but these last few months I have started noticing a pattern He has told me absolutely CRAZY stories about himself for example he is in the mafia he is really sick with internal bleeding he has broken ribs because he went to Russia to deal with the mafia when he was in Russia fighting in a boxing tournament the mafia captured him and turned him into a soldier where he is basically indestructible now that he had surgery for the internal bleeding and random people I have never heard of are texting me from his phone (when I really just think its him)but he always seems to remind me to not tell anyone anything!,I,date,boyfriend,False,No Distortion,,date,0,Negative Affect / Conflict Emotion,No Distortion,
186,1035,I have been dating my boyfriend for 7 months now and everything started out fine but these last few months I have started noticing a pattern He has told me absolutely CRAZY stories about himself for example he is in the mafia he is really sick with internal bleeding he has broken ribs because he went to Russia to deal with the mafia when he was in Russia fighting in a boxing tournament the mafia captured him and turned him into a soldier where he is basically indestructible now that he had surgery for the internal bleeding and random people I have never heard of are texting me from his phone (when I really just think its him)but he always seems to remind me to not tell anyone anything!,I,date,months,False,No Distortion,,date,0,Negative Affect / Conflict Emotion,No Distortion,
187,1045,My daughter (age 22) was recently diagnosed as bipolar She had a major panic attack and was hospitalized for 2 weeks which was very traumatic After her release she stayed on her meds and went to sessions with a therapist for a few weeks but recently stopped taking all meds and refuses to see her therapist She seemed ok for a little while but is not showing signs of mania again If I say anything about seeking treatment she accuses me of not understanding her and what is happening to her She is very paranoid and worries about her safety all the time I need to know how to talk to her and what to do to get her into treatment,she,accuse,me,False,No Distortion,,accuse,3,Interpersonal Beliefs / Roles,No Distortion,
188,1047, helloim in a difficult situation and ont know what to do well i met this guy a month ago and we have been talking we got into some deep questions and he asked me if i liked him,i,like,him,False,No Distortion,,like,1,Supportive Actions,No Distortion,
189,1047,and i asked him if he likes me,he,like,me,False,No Distortion,,like,1,Supportive Actions,No Distortion,
190,1047,i said sure…but what i dont understand why would he hang out with me before and he kissed me,i,understand,what,False,No Distortion,,understand,1,Supportive Actions,No Distortion,
191,1047,and he said he liked me and all but when his sister asks who i am he just totally tells me he doesnt like me and now he barely texts me anymore when we talked all the time before i had saw him the halloween night with his sister and he just looks at me with the biggest grin on his face and i texted him and he never replied back until after he left his sisters house he even showed me before his sister had gotten into this that he liked me you could just tell and now he supposively has a girl that he spends all his time with after work and he dont text me barely,he,like,me,False,No Distortion,,like,1,Supportive Actions,No Distortion,
192,1047,and he said he liked me and all but when his sister asks who i am he just totally tells me he doesnt like me and now he barely texts me anymore when we talked all the time before i had saw him the halloween night with his sister and he just looks at me with the biggest grin on his face and i texted him and he never replied back until after he left his sisters house he even showed me before his sister had gotten into this that he liked me you could just tell and now he supposively has a girl that he spends all his time with after work and he dont text me barely,he,like,me,False,No Distortion,,like,1,Supportive Actions,No Distortion,
193,1047,and he said he liked me and all but when his sister asks who i am he just totally tells me he doesnt like me and now he barely texts me anymore when we talked all the time before i had saw him the halloween night with his sister and he just looks at me with the biggest grin on his face and i texted him and he never replied back until after he left his sisters house he even showed me before his sister had gotten into this that he liked me you could just tell and now he supposively has a girl that he spends all his time with after work and he dont text me barely,he,like,me,False,No Distortion,,like,1,Supportive Actions,No Distortion,
